12952,Alain Bolduc,M,23,180,68,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Men's Windsurfer,NA
122978,Alfred Ernest Tysoe,M,26,175,70,Amateur Athletic Association,GBR,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 5000 metres Team,Gold
21181,Amy Yuen-Yee Chow (-Ho),F,22,155,44,United States,USA,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Uneven Bars,NA
93609,Aldo Perseke,M,17,175,NA,Brazil,BRA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 200 metres Butterfly,NA
76372,Alice Matjkov Honov,F,27,182,75,Czech Republic,CZE,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Discus Throw,NA
80592,Akiko Miyamura,F,21,172,59,Japan-1,JPN,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Women's Doubles,NA
103478,Aleksandr Vladimirovich Rumyantsev,M,23,185,80,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Men's 5000 metres,NA
117309,Aladar Szabo,M,31,NA,NA,Brazil,BRA,1964 Summer,1964,Summer,Tokyo,Water Polo,Water Polo Men's Water Polo,NA
92858,Alberto Pellegrino,M,30,177,74,Italy,ITA,1960 Summer,1960,Summer,Roma,Fencing,Fencing Men's epee Individual,NA
111951,Abdel Hamid Slimani,M,28,166,60,Morocco,MAR,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Extra-Lightweight,NA
92467,Aleksey Alekseyevich Pchelintsev,M,22,182,65,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Ski Jumping,Ski Jumping Men's Large Hill Individual,NA
39821,Adriana Geri,F,24,168,52,Czech Republic,CZE,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Women's Singles,NA
61037,Alojz Klannik,M,35,NA,NA,Yugoslavia,YUG,1948 Winter,1948,Winter,Sankt Moritz,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,NA
96005,Adrian Ponce,M,26,165,57,Mexico,MEX,1988 Summer,1988,Summer,Seoul,Wrestling,Wrestling Men's Bantamweight Greco-Roman,NA
87688,Abiodun Olugbemiga Obafemi,M,22,182,77,Nigeria,NGR,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,Gold
103942,Ahmed Mohamed Ibrahim Saad,M,27,165,85,Egypt,EGY,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,Wrestling Men's Light-Heavyweight Greco-Roman,NA
123898,Alberto Valds Ramos Sr.,M,29,NA,NA,Mexico,MEX,1948 Summer,1948,Summer,London,Equestrianism,Equestrianism Men's Jumping Team,Gold
99290,Ali Raza,M,23,177,77,Pakistan,PAK,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,NA
56831,Alexander Joseph Kaletchitz,M,30,NA,NA,United States,USA,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Heavyweight,NA
86976,Albert James Norris,M,37,NA,NA,Great Britain,GBR,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Marathon,NA
108269,Albert Sguin,M,33,NA,NA,France,FRA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Horse Vault,NA
42101,Anastasios Gousis,M,21,177,75,Greece,GRE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,NA
45252,Abdul Hamid,M,33,175,68,Pakistan,PAK,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,Gold
28859,Abdel Hakim Djaziri,M,23,174,60,Algeria,ALG,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Men's Doubles,NA
133921,Abbas Zandi,M,22,NA,NA,Iran,IRI,1952 Summer,1952,Summer,Helsinki,Wrestling,Wrestling Men's Light-Heavyweight Freestyle,NA
86687,Alan Henry Noble,M,23,NA,NA,England-1,GBR,1908 Summer,1908,Summer,London,Hockey,Hockey Men's Hockey,Gold
576,Alejandro Abrines Redondo,M,23,198,93,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Bronze
43192,Abraham Israel Grossfeld,M,26,175,72,United States,USA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horse Vault,NA
76062,Agustn Masaa Daz,M,22,174,76,Spain,ESP,1968 Summer,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,NA
101941,Alexander Elliott Rogers,M,41,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Shooting,Shooting Men's Running Target Single Shot,Bronze
57880,Agathi Kasoumi,F,38,166,63,Greece,GRE,2004 Summer,2004,Summer,Athina,Shooting,Shooting Women's Sporting Pistol 25 metres,NA
64578,Alfred Kucharczyk,M,26,170,68,Poland,POL,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Individual All-Around,NA
83063,Alfred Mller,M,22,174,67,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 800 metres,NA
134900,Anastasiya Sergeyevna Zhuravlyova (Kirbyateva-),F,26,175,57,Uzbekistan,UZB,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Triple Jump,NA
6548,Adrian Hermann Bachmann,M,24,185,82,Switzerland,SUI,2000 Summer,2000,Summer,Sydney,Canoeing,Canoeing Men's Kayak Singles 1000 metres,NA
19396,Alena ernkov,F,14,152,43,Czechoslovakia,TCH,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Horse Vault,NA
132707,Anastasiya Aleksandrovna Yatsevich,F,27,158,48,Belarus,BLR,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 20 kilometres Walk,NA
32869,Akmal Ergashev,M,25,190,88,Uzbekistan,UZB,2008 Summer,2008,Summer,Beijing,Taekwondo,Taekwondo Men's Heavyweight,NA
7797,Adam Barclay,M,24,179,98,Australia,AUS,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Four,NA
2004,Ali Muhammad Al-Khawajah,M,23,166,57,Kuwait,KUW,1980 Summer,1980,Summer,Moskva,Fencing,Fencing Men's Sabre Individual,NA
26709,Alessandro De Taddei,M,22,180,77,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Speed Skating,Speed Skating Men's 1500 metres,NA
17908,Amilcare Canevari,M,22,NA,NA,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Eights,NA
40813,Anastasia Gloushkov Leventhal,F,31,165,52,Israel,ISR,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Duet,NA
82911,Ali Mohamed Muheeb,M,NA,NA,NA,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Diving,Diving Men's Springboard,NA
134900,Anastasiya Sergeyevna Zhuravlyova (Kirbyateva-),F,22,175,57,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Triple Jump,NA
118578,Alexander Taransky,M,35,180,73,Australia,AUS,1976 Summer,1976,Summer,Montreal,Shooting,Shooting Mixed Rapid-Fire Pistol 25 metres,NA
60688,Ahmet Kirei (Mersinli-),M,21,NA,79,Turkey,TUR,1936 Summer,1936,Summer,Berlin,Wrestling,Wrestling Men's Middleweight Freestyle,Bronze
3952,Agneta Liselotte Andersson,F,27,167,49,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Team,NA
34551,Allyson Michelle Felix,F,22,168,56,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
